crash_rate,episodes,lambda,mean_discounted_task_return,mean_discounted_theta_star_variation,mean_final_distance_to_pad,mean_final_speed,mean_max_abs_theta_tracking_error,mean_mean_abs_theta_tracking_error,mean_official_return,mean_task_return,mean_theta_star_variation,out_of_bounds_rate,success_rate,truncated_rate,wn,zeta
0.02,150,50.0,31.11768399564792,0.22318035899520822,0.2977911913738206,0.04086498069477147,0.14023713659565218,0.01645665252261197,147.6683539863217,157.6217693691484,1.4589030871124025,0.09333333333333334,0.8533333333333334,0.03333333333333333,4.0,0.3
0.013333333333333334,150,50.0,31.439395416776836,0.24020804399824955,0.28892886477779417,0.04412830113984241,0.14848266501248233,0.017638000943090967,144.67602830072607,156.73881169876387,1.6114680609077014,0.09333333333333334,0.84,0.05333333333333334,6.0,0.3
0.013333333333333334,150,50.0,31.768156732066856,0.2582305980770232,0.28356314797522997,0.03977812116678414,0.14563112469703735,0.01775435020918089,147.81089493992263,161.70023684977895,1.7456276490442595,0.08666666666666667,0.8666666666666667,0.03333333333333333,8.0,0.3
0.013333333333333334,150,50.0,31.90643504880621,0.2685343132478868,0.28622719857475515,0.03512146581763531,0.13761723852196234,0.018495596485101875,148.14280745022714,162.79816723668998,1.819704556440075,0.08666666666666667,0.8666666666666667,0.03333333333333333,10.0,0.3
0.02666666666666667,150,50.0,32.09750527982092,0.2719542055578703,0.2863698860834839,0.03804704374588107,0.1469218896831363,0.019840692548702327,142.37077125252733,157.75061287953946,1.8827306091907894,0.08,0.8533333333333334,0.04,12.0,0.3
0.04666666666666667,150,50.0,24.251831039617883,0.17159519646342303,0.45819331569378025,0.11992108395772597,0.20138047980577348,0.04708434024879107,109.20588800247249,110.46042630248917,0.9693792275449251,0.2,0.7133333333333334,0.04,0.5,0.7
0.04666666666666667,150,50.0,26.919863497964787,0.2003813505545097,0.3696598478229732,0.09623648789405621,0.1678229064548668,0.03192345664893994,115.95924637347392,122.95249006066283,1.2540356753181505,0.15333333333333332,0.7333333333333333,0.06666666666666667,1.0,0.7
0.02666666666666667,150,50.0,29.15028082080838,0.2166879415100025,0.31011024441780616,0.06536039477666918,0.16117391355094257,0.025059968719163175,137.80534022616862,147.3463067745087,1.4107270278838124,0.10666666666666667,0.82,0.04666666666666667,2.0,0.7
0.013333333333333334,150,50.0,30.321857350548306,0.24077315099656446,0.3041955404234694,0.05645794017225704,0.14859230961711897,0.019852952160299444,141.3967904243805,153.96128897076545,1.6016723279064515,0.10666666666666667,0.8333333333333334,0.04666666666666667,4.0,0.7
0.02,150,50.0,30.90326175839608,0.25535140270867634,0.29804347248973145,0.04523566943126943,0.14221233002964326,0.01794949562148286,142.85157028072527,157.0462638686935,1.7167641444895434,0.09333333333333334,0.8466666666666667,0.04,6.0,0.7
